pod_name,namespace,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
pod_1047,prod,0.7594070086794364,3.8553601595107585,163.80608423522023,2961.5669930379167,1.2865596318094616,5934.066528962063,node_6,Running,8,15596,Recreate,Manual,95.93583077885425
pod_1048,prod,1.6114237990375104,1.2516963674867747,3291.9317746710235,6583.059090965314,3.2810362588553996,6124.325640478465,node_14,Running,1,8131,RollingUpdate,Auto,757.4573285435011
pod_1049,default,0.2692528353166782,2.8021427805223165,329.3047419835635,1448.2000915308531,3.461931312826311,7047.837957371355,node_24,Unknown,8,96882,RollingUpdate,Auto,867.2389448833643
pod_1050,default,0.8961089211580767,0.6689316005588127,1698.9488430684405,8029.0918055201055,1.592747125536007,2675.4360311870514,node_39,Pending,7,11987,Recreate,Manual,964.0485652873999
pod_1051,prod,0.9931242373253399,1.702241448801593,3180.6353088978803,3148.4940242923876,3.276856901968724,5524.312926577261,node_8,Pending,1,70073,RollingUpdate,Auto,545.6169560058919
pod_1052,default,1.1290452828062212,1.9435737915710536,985.9089198916481,7202.307565522383,0.20581790417176204,8022.456208205009,node_15,Running,3,79569,RollingUpdate,Manual,417.5735721113989
pod_1053,default,0.7685708219165203,3.6363513394740177,965.4887417231554,6999.39456773223,2.170711927679793,6758.135772823176,node_45,Unknown,4,69595,RollingUpdate,Auto,779.0877856125506
pod_1054,kube-system,1.1607429370906572,1.647105180788,674.8836598119773,4352.820003983827,2.946095892217005,2595.488637937261,node_0,Succeeded,4,74215,Recreate,Manual,616.5966330898742
pod_1055,default,0.6802419070110063,0.8765514193756732,2922.044084599981,464.5638924534935,3.919922922599101,379.06936888335986,node_26,Unknown,0,87988,RollingUpdate,Manual,91.26129253018766
pod_1056,dev,1.2542715150212618,3.2823893501052024,2998.859780243627,2377.2406890011816,0.9065500238080837,1692.7547040989366,node_43,Failed,2,32764,Recreate,Auto,439.44407506273467
pod_1057,default,1.8190411177739254,1.90690823163516,2594.8740648628527,7457.525442798827,2.6862335141633173,3120.874914052397,node_28,Unknown,1,85265,Recreate,Manual,596.3357427236333
pod_1058,kube-system,0.5811681314557398,3.58521537989952,1086.853536114028,5310.569729449284,1.2152123908635226,3523.410645646908,node_1,Unknown,7,4657,Recreate,Auto,240.47857593515232
pod_1059,prod,0.857617579602898,2.7833371918746708,2719.904010498721,5098.362668591702,3.147531170401719,2624.9073510342614,node_27,Pending,0,92608,Recreate,Auto,288.0174282298441
pod_1060,prod,1.7784369719510513,2.095295979395218,4033.831521890322,3912.579236809391,3.6166046790463118,2201.649669957429,node_2,Pending,7,5612,Recreate,Manual,864.9552663828604
pod_1061,prod,0.3322814773596912,3.6674606308960778,423.31734139379034,2010.7631444620301,1.7077158167651287,8104.468293399726,node_40,Running,3,48749,RollingUpdate,Auto,833.8079116254132
pod_1062,dev,1.7155025862873492,0.7282653172476421,386.7641389872237,5518.267459257455,3.061659722445822,2744.28592529651,node_25,Pending,5,95159,RollingUpdate,Manual,163.59977663787905
pod_1063,default,1.4681928607142367,2.8483528424224343,1702.4187288488258,7106.732744160725,0.3249746331578094,1225.374180030407,node_20,Unknown,6,93691,RollingUpdate,Manual,24.365212903272205
pod_1064,dev,0.6918067609816705,3.122963242327956,3043.8803955157514,4564.036993971303,2.0499838045477223,1617.9032312028357,node_20,Failed,0,54171,Recreate,Manual,428.6397867227412
pod_1065,kube-system,1.1436366743685922,0.8409444376802726,2178.3007845429706,5736.933491919751,3.485946582665763,6435.862599839227,node_45,Running,1,80171,RollingUpdate,Auto,145.66105715960177
pod_1066,dev,1.6437564264402869,1.498924564476659,2029.6439696327518,2617.7325914221956,0.9409607319173574,7074.907936638507,node_25,Running,7,4549,RollingUpdate,Auto,993.1085097760666
pod_1067,prod,0.3249734188238834,2.7002094079802053,3159.595647479438,1078.635313641636,1.4539846980439082,6415.274920795413,node_38,Running,1,85526,RollingUpdate,Manual,775.3965746271058
pod_1068,default,1.7889267769404806,1.8335486984291585,1138.972214084347,758.8836566993093,1.2705121141941058,950.0781143457716,node_42,Running,1,90153,RollingUpdate,Manual,534.6436374701276
pod_1069,kube-system,1.8034290725636344,1.7044749120210971,3131.180850481725,5410.10334628316,2.365794993893752,245.83738343603545,node_0,Running,0,72251,RollingUpdate,Auto,342.85566231809474
pod_1070,default,1.7705882274774492,2.2546139335164566,3416.084617108076,7790.838469392452,0.5384160225822434,6049.870691071843,node_10,Failed,3,68642,RollingUpdate,Manual,171.65532718051057
pod_1071,prod,1.0732521795199785,3.1214024584499223,824.3819022582919,6879.791573187287,1.1403276301842986,7824.64982848139,node_32,Unknown,5,3662,RollingUpdate,Manual,672.1092837279461
pod_1072,kube-system,1.1602009665228852,2.6123537308027553,2658.8852053560354,7847.853433918992,0.9891681312633867,3791.8520204053957,node_48,Unknown,8,11320,RollingUpdate,Manual,791.05784145734
pod_1073,default,1.1242152810646653,1.3991555929151702,2770.9292371069155,1663.7294042725553,2.5775884696271514,3312.822119795641,node_28,Failed,9,87319,RollingUpdate,Auto,960.4524268527836
pod_1074,prod,1.1384041357762056,1.0793703024015324,2926.514479642886,2024.5969834400416,0.1396556582849473,186.50968356197336,node_8,Pending,8,70745,RollingUpdate,Manual,541.1454955266669
pod_1075,dev,1.0331939327974353,0.7043132535771375,558.654755681691,7961.494510369583,0.019107500738556826,7077.372495724325,node_14,Unknown,6,74844,RollingUpdate,Manual,435.9193573769873
pod_1076,prod,1.4524133913930282,2.969327476981079,2598.9230158009045,5832.531762052815,0.5592416283529267,3742.2382768128355,node_49,Succeeded,2,32924,Recreate,Auto,165.42020459159602
pod_1077,default,1.9076499017021664,1.5991321554118128,3038.5004715763075,7899.824621173903,2.586860586446282,4921.770572561185,node_48,Unknown,9,63967,Recreate,Auto,939.2971052118148
pod_1078,prod,0.36313421727561046,2.314833117436636,2452.6290390601803,6497.544320902195,1.8019491912725023,6550.545991140927,node_32,Unknown,4,85470,Recreate,Manual,895.3077779381136
pod_1079,default,1.1093264087247445,3.9716243220197347,2810.3968585853418,3819.7911155594265,1.1596592746706484,1900.3184833779278,node_14,Running,5,46793,RollingUpdate,Manual,400.70314909651216
pod_1080,prod,0.6256384450016329,0.6744325522501402,1587.5821074965943,3044.7506182161023,2.173627056393124,4366.932437881531,node_35,Unknown,5,23092,RollingUpdate,Manual,864.7175911833405
pod_1081,kube-system,0.9531771364339465,2.5131433923039914,1706.5892594624809,7616.4032043376965,1.6065168906911653,6202.444639321891,node_35,Succeeded,9,49153,RollingUpdate,Manual,434.66424361726166
pod_1082,kube-system,1.0026260131653066,2.2369136762504946,2237.3237823799614,3713.691138223605,2.0540625675151585,5849.785501350149,node_11,Pending,3,67944,RollingUpdate,Manual,237.48329175785733
pod_1083,dev,1.553719061670881,1.2327420716598214,3767.3448667565804,6211.537849478588,1.689864799510369,931.0105687175837,node_6,Running,1,81391,Recreate,Manual,212.03363193482073
pod_1084,default,1.133199675430552,3.0356997580475693,2907.97327803835,2455.7167369924146,0.37368879778465747,5642.430815970765,node_23,Running,0,91778,RollingUpdate,Auto,376.0133952646495
pod_1085,dev,0.49907315298223875,0.9807754807704536,3367.5395473673702,8143.906445826343,2.5462612812946563,1134.4342601641802,node_27,Pending,5,10501,RollingUpdate,Manual,959.7457145117352
pod_1086,kube-system,1.6898078120091649,3.449853180505391,2338.3074094132426,2299.993520013486,1.954997057817907,6832.633287382025,node_23,Failed,9,59986,Recreate,Manual,478.4065610066811
pod_1087,prod,1.0980131509249005,0.5760172952453582,1380.2347121646635,5836.9661516420765,3.2376285699019944,7287.493118078037,node_12,Succeeded,3,59402,RollingUpdate,Manual,265.6003878078127
pod_1088,kube-system,1.3523968730368343,1.5909487645785763,1291.2857838926107,1045.809497141912,3.3113769921139893,482.6117333168804,node_1,Unknown,4,14596,RollingUpdate,Auto,410.4295939823148
pod_1089,default,0.6427923438352033,2.0610579913832963,3805.156713238673,2797.5255904049714,1.4530589501570086,5883.998856030448,node_13,Unknown,2,10034,RollingUpdate,Manual,307.35068770240815
pod_1090,default,1.5033144868470998,0.5705051237489708,2053.613388945211,3565.627442612068,1.6010261008182347,7001.135755368981,node_0,Pending,3,55974,RollingUpdate,Auto,537.8145142883856
pod_1091,prod,1.0089558417963067,3.165260461044021,555.4883092565047,1400.971254992387,2.516791435352746,3566.224272747256,node_23,Running,0,72554,Recreate,Manual,246.4043079519538
pod_1092,dev,1.447447390106252,2.652140898530284,771.138725201858,2169.7982891165366,1.0421090612802897,3692.1864442154892,node_6,Unknown,1,41580,Recreate,Auto,130.25848984283505
pod_1093,default,0.10693790639458899,3.1033657805059764,2539.2014271874777,7064.092369287453,2.3496687582459033,5733.646545729943,node_26,Succeeded,3,44489,RollingUpdate,Auto,276.1214676742767
pod_1094,default,0.3746570272478934,2.5513377219478612,1100.1503193710782,4755.024182226876,1.6185799521351498,3180.632861204517,node_27,Running,4,47082,RollingUpdate,Auto,582.1503349824638
pod_1095,prod,0.20618638525022123,0.5484505898547003,3774.140176769179,3002.921514106243,2.3538627375699694,2995.742928466366,node_39,Failed,2,63737,Recreate,Auto,259.02887680324625
pod_1096,prod,1.197768593661792,2.9800356743355922,2165.051946112554,2034.3581090428384,0.02631732450922719,7079.96563345694,node_24,Running,6,38961,RollingUpdate,Manual,377.518231353552
pod_1097,default,1.2142029433765316,1.1721626058894337,1220.7087900004165,4472.601696425228,0.8876243469981202,7033.01961906203,node_49,Running,4,4414,RollingUpdate,Manual,894.4539589413606
pod_1098,default,1.1299134652293954,2.1094593554696224,4089.726524959247,3059.343478559431,0.6081954322246581,7395.9497189836475,node_37,Running,5,2787,RollingUpdate,Auto,988.9062234837422
pod_1099,kube-system,0.14275063194055976,1.5534766356254186,3604.4640455762087,5649.787773781416,1.7669526527035586,602.6593391470333,node_39,Running,0,55335,Recreate,Auto,331.0327764728972
pod_1100,dev,1.2502367677627457,1.1392307942932003,3800.9215743646587,6266.7006448185575,0.7572199448679173,1876.4904861564883,node_13,Succeeded,5,91268,RollingUpdate,Manual,13.264203954087229
pod_1101,dev,1.0179699752679605,3.489950779470663,3594.601630949529,5521.281625152373,1.2274568572301074,3311.370471547364,node_10,Failed,7,62679,RollingUpdate,Auto,24.556348753893676
pod_1102,kube-system,0.5497770198863265,2.2688785699040985,394.39189390913305,6660.930839946506,2.545395660115773,2965.0562330673893,node_32,Unknown,0,61783,Recreate,Manual,459.98420572429785
pod_1103,prod,1.5120087840938399,3.8598102219617716,3869.0366698633825,1419.8505871736872,3.87807358971282,3635.53915564848,node_28,Unknown,8,36030,RollingUpdate,Manual,574.0576725747957
pod_1104,default,1.6349907364879133,3.7817483427709107,388.1695505637617,6009.738576232879,3.143379261737483,6307.343822761678,node_9,Failed,6,11234,Recreate,Auto,414.80790503538935
pod_1105,kube-system,0.47856881813699725,1.7733350603174771,1237.3292038646396,1768.20418312063,0.6272937351059142,6824.531985484522,node_29,Running,8,5905,Recreate,Manual,67.36460445362647
pod_1106,dev,0.9711391196596546,2.333971905375191,1126.7793961713721,4675.7159810360035,0.5992265349684769,1688.5035310940384,node_13,Unknown,7,10790,Recreate,Manual,766.9050139922234
pod_1107,prod,1.832174646194535,1.9230365154430342,1204.1412056503475,4832.1403109104795,1.7521991651402953,6845.117427926855,node_15,Running,7,25018,RollingUpdate,Manual,691.486811121497
pod_1108,kube-system,1.6722329765162138,1.258107912985961,1218.0900068463127,5560.457800548402,3.66650471562675,5791.112014966644,node_1,Unknown,1,5305,RollingUpdate,Auto,108.73894154220164
pod_1109,dev,1.5456974356050541,0.9604493350428251,1512.247589623659,1452.312059776313,3.2368663504809225,4722.540213864055,node_27,Pending,0,41321,RollingUpdate,Manual,376.5337175637877
pod_1110,kube-system,1.4260327014855745,1.3325666710893618,1830.6831140450295,3376.8959859628762,2.7832051693192907,6379.9440520040835,node_27,Running,3,70167,RollingUpdate,Auto,135.39894872562886
pod_1111,dev,0.8828688782729042,0.5896028442709915,1263.730360353969,2703.5147529914134,2.189758431735458,6946.35203504106,node_48,Pending,9,68577,RollingUpdate,Manual,968.463815458381
pod_1112,prod,0.3736070889446953,0.8315661205059146,3501.2926903871644,3660.9862567835953,1.8300205546366906,6300.46464604688,node_40,Failed,5,87434,Recreate,Manual,789.6615605794201
pod_1113,kube-system,0.10668191387240328,3.6297512646697294,2460.001071472747,1741.9311745993136,1.721741976485614,3513.692085044955,node_15,Succeeded,1,51532,RollingUpdate,Auto,842.2989144531493
pod_1114,prod,1.5607430664867332,2.4154973938738307,3368.8506305860487,5028.904669493318,1.728063383368188,1123.777347815425,node_9,Failed,4,83790,RollingUpdate,Manual,752.7296107635848
pod_1115,dev,1.8209862585088339,2.4269724276999667,535.2891816081694,7758.894382702889,3.3408065402634075,6702.11891790434,node_7,Unknown,2,3400,RollingUpdate,Manual,641.9733655869129
pod_1116,default,0.1550590338085493,0.5889015251157801,2407.7676149664894,3409.8788967386895,1.9791069405269344,1057.5310960641573,node_18,Failed,2,48849,RollingUpdate,Manual,290.95412500619165
pod_1117,dev,0.9963528735245666,3.834520106240695,2253.890773991285,4480.11687726556,2.513945136157173,510.0283741586027,node_40,Unknown,3,31517,RollingUpdate,Manual,162.89290774702414
pod_1118,default,0.6819113147474845,0.6744474058503722,1723.4402719625157,5454.7105083742745,3.596958849787338,4960.405974107239,node_27,Succeeded,1,23546,RollingUpdate,Auto,301.1662775431316
pod_1119,prod,0.23741579974892693,3.537984548290316,2067.8948502171097,2840.939336661948,3.957336971018128,3262.1734579508293,node_1,Failed,9,23677,RollingUpdate,Manual,493.04688701362164
pod_1120,kube-system,1.3752565883222936,1.636415535216806,3633.0488913329054,2491.5383222489386,1.9594927606331205,3683.0991960068995,node_25,Succeeded,8,10048,RollingUpdate,Manual,321.7576244897785
pod_1121,dev,0.3858193117716937,3.8474186221490037,1371.1108693865995,7256.079943494419,3.086916214700511,3280.8693012509575,node_11,Pending,5,48231,RollingUpdate,Auto,123.05905996862809
pod_1122,kube-system,1.3196987118700065,2.1122111952508424,2481.601151526127,3393.656530220862,3.751098931697269,5139.981524777152,node_30,Unknown,7,47218,RollingUpdate,Manual,284.9121415665709
pod_1123,dev,0.7570705526478952,3.843460778806783,2769.0410748028858,8146.5007912199035,2.2066604185946246,7577.390594671128,node_46,Running,3,59835,RollingUpdate,Auto,625.6554324778007
pod_1124,prod,0.32924743725485217,0.6736855912174337,417.90108219366016,6000.218452447375,1.2838486188217924,468.9953319322185,node_26,Unknown,4,49994,RollingUpdate,Manual,444.22303456339085
pod_1125,kube-system,0.1916437546761013,1.3196698167655196,2662.61040325951,3142.916969060204,3.7339452359565333,3504.46267753722,node_45,Succeeded,1,2017,Recreate,Manual,484.62926931522077
pod_1126,dev,0.6581304163180971,3.8857332452556688,601.6115518330835,1996.4549518496908,3.750260694096829,970.6152583574685,node_32,Pending,4,30563,RollingUpdate,Auto,675.5031507898511
pod_1127,dev,0.8349581390073582,2.183630897496982,1420.9181702132848,3874.6946512988684,0.7742268522483551,5654.724036503516,node_12,Failed,6,30179,Recreate,Manual,46.11159468418846
pod_1128,prod,1.9096049091867315,2.6158490055024384,2305.4380530400877,2992.4200900991173,0.7377556985995297,5030.6286277304425,node_49,Succeeded,1,30257,RollingUpdate,Auto,838.3004623857188
pod_1129,default,1.9558463289384367,3.3684302961757044,3845.529047366501,6707.513770029866,3.2153474570924647,6982.458462662401,node_13,Running,5,98042,RollingUpdate,Manual,41.11711801482076
pod_1130,kube-system,0.9008567516017641,3.6018230637850124,2183.372994661692,2047.0976662205849,0.6784238553395867,913.6435070782136,node_22,Pending,1,36192,RollingUpdate,Manual,579.362785235099
pod_1131,kube-system,0.9358935250864363,3.521728130262551,614.5818353025759,2621.73703647549,0.7205258225414406,4975.866664555641,node_8,Failed,7,82459,Recreate,Manual,753.9829975531301
pod_1132,kube-system,0.2205253345962307,1.7936802898613835,3065.515771233314,4985.066406102501,1.9662841078135833,294.5578555929351,node_0,Succeeded,7,22285,RollingUpdate,Manual,27.86881149962006
pod_1133,default,0.5926250562353035,2.377404994276551,251.0515820862493,2303.508782637702,1.4569343578872802,7359.316076890341,node_15,Failed,9,18600,Recreate,Auto,818.9048143243692
pod_1134,dev,1.510316902886912,0.7944183324569989,1480.447372436211,6595.828983071425,1.3205105113705429,8145.447592987185,node_31,Succeeded,5,91137,RollingUpdate,Manual,437.5209323743233
pod_1135,kube-system,0.8879226197054878,0.8302961460272751,243.20043130556763,3765.3409744098144,0.8027160526272819,3507.9812222359433,node_10,Succeeded,6,46321,RollingUpdate,Manual,129.07702957189338
